row_id,n_aspects,n_supported,n_matched,support_rate,match_rate,row_score
5610,1,1,0,1.0,0.0,0.0
5611,3,3,3,1.0,1.0,1.0
5612,2,2,2,1.0,1.0,1.0
5613,1,1,1,1.0,1.0,1.0
5614,1,1,0,1.0,0.0,0.0
5615,3,3,2,1.0,0.6667,0.6667
5616,3,2,2,0.6667,0.6667,0.6667
5617,3,3,1,1.0,0.3333,0.3333
5618,2,2,2,1.0,1.0,1.0
5619,3,3,3,1.0,1.0,1.0
5620,2,1,1,0.5,0.5,0.5
5621,2,2,1,1.0,0.5,0.5
5622,2,2,2,1.0,1.0,1.0
5623,2,2,2,1.0,1.0,1.0
5624,3,2,1,0.6667,0.3333,0.3333
5625,3,3,2,1.0,0.6667,0.6667
5626,3,2,1,0.6667,0.3333,0.3333
5627,2,2,2,1.0,1.0,1.0
5628,1,1,1,1.0,1.0,1.0
5629,1,1,1,1.0,1.0,1.0
5630,1,1,1,1.0,1.0,1.0
5631,3,3,3,1.0,1.0,1.0
5632,2,2,1,1.0,0.5,0.5
5633,2,2,1,1.0,0.5,0.5
5634,2,2,2,1.0,1.0,1.0
5635,3,2,1,0.6667,0.3333,0.3333
5636,3,3,2,1.0,0.6667,0.6667
5637,2,2,2,1.0,1.0,1.0
5638,1,1,0,1.0,0.0,0.0
5639,1,1,1,1.0,1.0,1.0
5640,3,3,2,1.0,0.6667,0.6667
5641,3,0,0,0.0,0.0,0.0
5642,1,1,1,1.0,1.0,1.0
5643,2,2,1,1.0,0.5,0.5
5644,1,1,1,1.0,1.0,1.0
5645,3,3,0,1.0,0.0,0.0
5646,1,1,1,1.0,1.0,1.0
5647,3,3,2,1.0,0.6667,0.6667
5648,1,1,1,1.0,1.0,1.0
5649,1,1,1,1.0,1.0,1.0
5650,2,2,2,1.0,1.0,1.0
5651,2,1,1,0.5,0.5,0.5
5652,3,3,3,1.0,1.0,1.0
5653,3,3,1,1.0,0.3333,0.3333
5654,1,1,1,1.0,1.0,1.0
5655,3,1,0,0.3333,0.0,0.0
5656,2,1,1,0.5,0.5,0.5
5657,2,1,0,0.5,0.0,0.0
5658,1,0,0,0.0,0.0,0.0
5659,1,1,0,1.0,0.0,0.0
5660,1,1,0,1.0,0.0,0.0
5661,2,2,1,1.0,0.5,0.5
5662,1,0,0,0.0,0.0,0.0
5663,2,2,1,1.0,0.5,0.5
5664,2,1,1,0.5,0.5,0.5
5665,3,2,2,0.6667,0.6667,0.6667
5666,3,3,2,1.0,0.6667,0.6667
5667,2,1,1,0.5,0.5,0.5
5668,2,2,0,1.0,0.0,0.0
5669,3,2,1,0.6667,0.3333,0.3333
5670,3,2,2,0.6667,0.6667,0.6667
5671,2,2,1,1.0,0.5,0.5
5672,2,2,0,1.0,0.0,0.0
5673,3,2,2,0.6667,0.6667,0.6667
5674,2,2,1,1.0,0.5,0.5
5675,2,2,2,1.0,1.0,1.0
5676,2,2,2,1.0,1.0,1.0
5677,2,2,2,1.0,1.0,1.0
5678,3,3,3,1.0,1.0,1.0
5679,2,2,2,1.0,1.0,1.0
5680,3,2,1,0.6667,0.3333,0.3333
5681,1,1,0,1.0,0.0,0.0
5682,1,1,1,1.0,1.0,1.0
5683,3,2,2,0.6667,0.6667,0.6667
5684,1,1,1,1.0,1.0,1.0
5685,3,3,0,1.0,0.0,0.0
5686,3,3,2,1.0,0.6667,0.6667
5687,2,2,2,1.0,1.0,1.0
5688,3,2,1,0.6667,0.3333,0.3333
5689,1,1,0,1.0,0.0,0.0
5690,1,1,1,1.0,1.0,1.0
5691,1,1,1,1.0,1.0,1.0
5692,2,2,2,1.0,1.0,1.0
5693,1,1,1,1.0,1.0,1.0
5694,3,3,3,1.0,1.0,1.0
5695,1,1,1,1.0,1.0,1.0
5696,1,1,1,1.0,1.0,1.0
5697,3,3,2,1.0,0.6667,0.6667
5698,3,1,1,0.3333,0.3333,0.3333
5699,1,1,1,1.0,1.0,1.0
5700,1,1,1,1.0,1.0,1.0
5701,2,1,0,0.5,0.0,0.0
5702,1,1,1,1.0,1.0,1.0
5703,1,1,0,1.0,0.0,0.0
5704,1,1,1,1.0,1.0,1.0
5705,2,2,2,1.0,1.0,1.0
5706,2,1,0,0.5,0.0,0.0
5707,1,1,1,1.0,1.0,1.0
5708,2,2,1,1.0,0.5,0.5
5709,2,1,1,0.5,0.5,0.5
5710,1,1,0,1.0,0.0,0.0
5711,1,1,1,1.0,1.0,1.0
5712,3,2,1,0.6667,0.3333,0.3333
5713,1,1,1,1.0,1.0,1.0
5714,3,3,3,1.0,1.0,1.0
5715,2,1,1,0.5,0.5,0.5
5716,2,1,1,0.5,0.5,0.5
5717,3,2,1,0.6667,0.3333,0.3333
5718,1,1,1,1.0,1.0,1.0
5719,3,3,1,1.0,0.3333,0.3333
5720,1,1,1,1.0,1.0,1.0
5721,1,1,0,1.0,0.0,0.0
5722,3,3,3,1.0,1.0,1.0
5723,3,3,2,1.0,0.6667,0.6667
5724,2,2,0,1.0,0.0,0.0
5725,1,1,1,1.0,1.0,1.0
5726,3,3,3,1.0,1.0,1.0
5727,2,2,2,1.0,1.0,1.0
5728,1,1,0,1.0,0.0,0.0
5729,2,2,1,1.0,0.5,0.5
5730,2,2,1,1.0,0.5,0.5
5731,1,1,1,1.0,1.0,1.0
5732,1,1,1,1.0,1.0,1.0
5733,3,2,1,0.6667,0.3333,0.3333
5734,2,2,2,1.0,1.0,1.0
5735,1,1,1,1.0,1.0,1.0
5736,1,1,1,1.0,1.0,1.0
5737,1,1,0,1.0,0.0,0.0
5738,3,3,1,1.0,0.3333,0.3333
5739,3,2,0,0.6667,0.0,0.0
5740,2,1,1,0.5,0.5,0.5
5741,3,3,3,1.0,1.0,1.0
5742,3,2,0,0.6667,0.0,0.0
5743,3,3,3,1.0,1.0,1.0
5744,2,1,0,0.5,0.0,0.0
5745,2,2,2,1.0,1.0,1.0
5746,3,1,0,0.3333,0.0,0.0
5747,3,1,1,0.3333,0.3333,0.3333
5748,3,3,0,1.0,0.0,0.0
5749,2,1,0,0.5,0.0,0.0
5750,2,2,1,1.0,0.5,0.5
5751,2,2,2,1.0,1.0,1.0
5752,2,1,1,0.5,0.5,0.5
5753,1,1,1,1.0,1.0,1.0
5754,2,2,1,1.0,0.5,0.5
5755,2,1,1,0.5,0.5,0.5
5756,1,0,0,0.0,0.0,0.0
5757,1,1,1,1.0,1.0,1.0
5758,1,1,1,1.0,1.0,1.0
5759,3,2,1,0.6667,0.3333,0.3333
5760,3,3,2,1.0,0.6667,0.6667
5761,1,1,1,1.0,1.0,1.0
5762,3,1,1,0.3333,0.3333,0.3333
5763,1,1,0,1.0,0.0,0.0
5764,1,1,0,1.0,0.0,0.0
5765,3,3,2,1.0,0.6667,0.6667
5766,1,1,0,1.0,0.0,0.0
5767,2,1,0,0.5,0.0,0.0
5768,2,2,0,1.0,0.0,0.0
5769,2,1,0,0.5,0.0,0.0
5770,2,1,1,0.5,0.5,0.5
5771,3,3,2,1.0,0.6667,0.6667
5772,3,3,3,1.0,1.0,1.0
5773,1,1,1,1.0,1.0,1.0
5774,3,1,1,0.3333,0.3333,0.3333
5775,1,1,1,1.0,1.0,1.0
5776,2,1,1,0.5,0.5,0.5
5777,3,3,2,1.0,0.6667,0.6667
5778,1,1,1,1.0,1.0,1.0
5779,1,1,1,1.0,1.0,1.0
5780,2,2,0,1.0,0.0,0.0
5781,2,1,0,0.5,0.0,0.0
5782,3,1,1,0.3333,0.3333,0.3333
5783,3,2,1,0.6667,0.3333,0.3333
5784,2,1,1,0.5,0.5,0.5
5785,3,2,1,0.6667,0.3333,0.3333
5786,3,1,0,0.3333,0.0,0.0
5787,2,2,0,1.0,0.0,0.0
5788,1,1,1,1.0,1.0,1.0
5789,2,2,1,1.0,0.5,0.5
5790,3,2,2,0.6667,0.6667,0.6667
5791,1,1,1,1.0,1.0,1.0
5792,1,1,1,1.0,1.0,1.0
5793,2,2,1,1.0,0.5,0.5
5794,3,3,2,1.0,0.6667,0.6667
5795,3,3,2,1.0,0.6667,0.6667
5796,3,2,1,0.6667,0.3333,0.3333
5797,2,2,1,1.0,0.5,0.5
5798,2,2,1,1.0,0.5,0.5
5799,2,2,2,1.0,1.0,1.0
5800,2,2,1,1.0,0.5,0.5
5801,2,2,0,1.0,0.0,0.0
5802,3,3,1,1.0,0.3333,0.3333
5803,2,2,1,1.0,0.5,0.5
5804,3,2,0,0.6667,0.0,0.0
5805,1,1,0,1.0,0.0,0.0
5806,1,1,1,1.0,1.0,1.0
5807,1,1,1,1.0,1.0,1.0
5808,2,2,1,1.0,0.5,0.5
5809,3,2,1,0.6667,0.3333,0.3333
5810,3,2,1,0.6667,0.3333,0.3333
5811,2,2,1,1.0,0.5,0.5
5812,2,2,1,1.0,0.5,0.5
5813,2,1,0,0.5,0.0,0.0
5814,1,1,0,1.0,0.0,0.0
5815,1,1,1,1.0,1.0,1.0
5816,2,2,1,1.0,0.5,0.5
5817,1,1,0,1.0,0.0,0.0
5818,2,1,0,0.5,0.0,0.0
5819,2,2,0,1.0,0.0,0.0
5820,2,1,0,0.5,0.0,0.0
5821,3,2,1,0.6667,0.3333,0.3333
5822,3,3,2,1.0,0.6667,0.6667
5823,2,1,0,0.5,0.0,0.0
5824,3,3,1,1.0,0.3333,0.3333
5825,2,2,1,1.0,0.5,0.5
5826,2,2,1,1.0,0.5,0.5
5827,1,1,1,1.0,1.0,1.0
5828,2,1,0,0.5,0.0,0.0
5829,1,1,1,1.0,1.0,1.0
5830,2,1,1,0.5,0.5,0.5
5831,3,2,0,0.6667,0.0,0.0
5832,3,3,3,1.0,1.0,1.0
5833,2,2,2,1.0,1.0,1.0
5834,2,2,0,1.0,0.0,0.0
5835,2,2,2,1.0,1.0,1.0
5836,2,1,1,0.5,0.5,0.5
5837,3,2,2,0.6667,0.6667,0.6667
5838,2,2,2,1.0,1.0,1.0
5839,2,1,0,0.5,0.0,0.0
5840,1,1,0,1.0,0.0,0.0
5841,2,2,2,1.0,1.0,1.0
5842,2,1,0,0.5,0.0,0.0
5843,1,1,1,1.0,1.0,1.0
5844,3,2,1,0.6667,0.3333,0.3333
5845,2,0,0,0.0,0.0,0.0
5846,3,2,2,0.6667,0.6667,0.6667
5847,2,2,1,1.0,0.5,0.5
5848,1,1,1,1.0,1.0,1.0
5849,3,3,3,1.0,1.0,1.0
5850,1,0,0,0.0,0.0,0.0
5851,1,1,1,1.0,1.0,1.0
5852,3,3,2,1.0,0.6667,0.6667
5853,1,1,0,1.0,0.0,0.0
5854,2,1,1,0.5,0.5,0.5
5855,1,1,1,1.0,1.0,1.0
5856,1,1,0,1.0,0.0,0.0
5857,2,2,2,1.0,1.0,1.0
5858,1,1,1,1.0,1.0,1.0
5859,3,3,3,1.0,1.0,1.0
5860,1,0,0,0.0,0.0,0.0
5861,1,1,1,1.0,1.0,1.0
5862,3,3,2,1.0,0.6667,0.6667
5863,2,2,0,1.0,0.0,0.0
5864,3,3,3,1.0,1.0,1.0
5865,3,2,1,0.6667,0.3333,0.3333
5866,2,2,1,1.0,0.5,0.5
5867,2,2,2,1.0,1.0,1.0
5868,3,3,3,1.0,1.0,1.0
5869,1,1,0,1.0,0.0,0.0
5870,2,1,1,0.5,0.5,0.5
5871,1,1,1,1.0,1.0,1.0
5872,2,2,2,1.0,1.0,1.0
5873,3,3,2,1.0,0.6667,0.6667
5874,2,2,2,1.0,1.0,1.0
5875,2,2,2,1.0,1.0,1.0
5876,3,1,0,0.3333,0.0,0.0
5877,3,3,2,1.0,0.6667,0.6667
5878,1,1,1,1.0,1.0,1.0
5879,3,2,0,0.6667,0.0,0.0
5880,3,3,3,1.0,1.0,1.0
5881,3,2,2,0.6667,0.6667,0.6667
5882,1,1,1,1.0,1.0,1.0
5883,1,1,1,1.0,1.0,1.0
5884,3,2,1,0.6667,0.3333,0.3333
5885,3,3,2,1.0,0.6667,0.6667
5886,3,2,1,0.6667,0.3333,0.3333
5887,1,1,0,1.0,0.0,0.0
5888,2,2,2,1.0,1.0,1.0
5889,1,1,1,1.0,1.0,1.0
5890,3,3,0,1.0,0.0,0.0
5891,3,2,2,0.6667,0.6667,0.6667
5892,3,3,1,1.0,0.3333,0.3333
5893,1,1,1,1.0,1.0,1.0
5894,3,1,1,0.3333,0.3333,0.3333
5895,1,1,1,1.0,1.0,1.0
5896,1,1,1,1.0,1.0,1.0
5897,2,2,1,1.0,0.5,0.5
5898,1,1,1,1.0,1.0,1.0
5899,3,3,3,1.0,1.0,1.0
5900,2,1,1,0.5,0.5,0.5
5901,2,2,0,1.0,0.0,0.0
5902,1,1,0,1.0,0.0,0.0
5903,3,3,1,1.0,0.3333,0.3333
5904,2,1,1,0.5,0.5,0.5
5905,1,1,1,1.0,1.0,1.0
5906,2,2,2,1.0,1.0,1.0
5907,1,1,1,1.0,1.0,1.0
5908,1,0,0,0.0,0.0,0.0
5909,2,2,2,1.0,1.0,1.0
5910,2,1,1,0.5,0.5,0.5
5911,1,1,1,1.0,1.0,1.0
5912,2,1,1,0.5,0.5,0.5
5913,2,2,2,1.0,1.0,1.0
5914,2,2,1,1.0,0.5,0.5
5915,3,3,2,1.0,0.6667,0.6667
5916,1,1,0,1.0,0.0,0.0
5917,1,1,1,1.0,1.0,1.0
5918,3,3,2,1.0,0.6667,0.6667
5919,1,1,1,1.0,1.0,1.0
5920,2,2,1,1.0,0.5,0.5
5921,2,2,2,1.0,1.0,1.0
5922,3,3,0,1.0,0.0,0.0
5923,3,3,2,1.0,0.6667,0.6667
5924,1,1,0,1.0,0.0,0.0
5925,1,1,1,1.0,1.0,1.0
5926,3,3,3,1.0,1.0,1.0
5927,2,2,2,1.0,1.0,1.0
5928,1,1,1,1.0,1.0,1.0
5929,1,1,0,1.0,0.0,0.0
5930,2,2,1,1.0,0.5,0.5
5931,1,1,0,1.0,0.0,0.0
5932,2,1,1,0.5,0.5,0.5
5933,2,2,2,1.0,1.0,1.0
5934,2,2,1,1.0,0.5,0.5
5935,2,2,1,1.0,0.5,0.5
5936,2,1,0,0.5,0.0,0.0
5937,2,2,2,1.0,1.0,1.0
5938,3,1,1,0.3333,0.3333,0.3333
5939,2,2,2,1.0,1.0,1.0
5940,3,2,2,0.6667,0.6667,0.6667
5941,3,2,0,0.6667,0.0,0.0
5942,1,1,0,1.0,0.0,0.0
5943,1,1,1,1.0,1.0,1.0
5944,2,0,0,0.0,0.0,0.0
5945,2,1,1,0.5,0.5,0.5
5946,1,1,1,1.0,1.0,1.0
5947,2,1,1,0.5,0.5,0.5
5948,2,2,0,1.0,0.0,0.0
5949,3,2,1,0.6667,0.3333,0.3333
5950,3,3,2,1.0,0.6667,0.6667
5951,2,2,2,1.0,1.0,1.0
5952,2,2,2,1.0,1.0,1.0
5953,2,1,0,0.5,0.0,0.0
5954,3,3,3,1.0,1.0,1.0
5955,3,3,3,1.0,1.0,1.0
5956,1,0,0,0.0,0.0,0.0
5957,2,1,1,0.5,0.5,0.5
5958,3,3,1,1.0,0.3333,0.3333
5959,2,1,1,0.5,0.5,0.5
5960,1,1,1,1.0,1.0,1.0
5961,1,1,1,1.0,1.0,1.0
5962,3,3,3,1.0,1.0,1.0
5963,1,1,1,1.0,1.0,1.0
5964,1,1,0,1.0,0.0,0.0
5965,2,2,1,1.0,0.5,0.5
5966,3,3,2,1.0,0.6667,0.6667
5967,1,1,1,1.0,1.0,1.0
5968,2,2,2,1.0,1.0,1.0
5969,3,2,1,0.6667,0.3333,0.3333
5970,1,1,1,1.0,1.0,1.0
5971,1,0,0,0.0,0.0,0.0
5972,3,2,1,0.6667,0.3333,0.3333
5973,3,0,0,0.0,0.0,0.0
5974,1,1,1,1.0,1.0,1.0
5975,2,2,1,1.0,0.5,0.5
5976,2,2,2,1.0,1.0,1.0
5977,2,2,2,1.0,1.0,1.0
5978,1,1,1,1.0,1.0,1.0
5979,2,2,1,1.0,0.5,0.5
5980,3,3,0,1.0,0.0,0.0
5981,3,3,1,1.0,0.3333,0.3333
5982,2,1,0,0.5,0.0,0.0
5983,1,0,0,0.0,0.0,0.0
5984,1,1,1,1.0,1.0,1.0
5985,2,2,2,1.0,1.0,1.0
5986,3,3,1,1.0,0.3333,0.3333
5987,3,3,1,1.0,0.3333,0.3333
5988,2,2,0,1.0,0.0,0.0
5989,1,0,0,0.0,0.0,0.0
5990,2,2,1,1.0,0.5,0.5
5991,1,0,0,0.0,0.0,0.0
5992,3,1,1,0.3333,0.3333,0.3333
5993,2,1,0,0.5,0.0,0.0
5994,1,1,1,1.0,1.0,1.0
5995,3,3,2,1.0,0.6667,0.6667
5996,2,1,0,0.5,0.0,0.0
5997,3,1,1,0.3333,0.3333,0.3333
5998,2,2,2,1.0,1.0,1.0
5999,1,1,1,1.0,1.0,1.0
6000,1,1,1,1.0,1.0,1.0
6001,2,1,1,0.5,0.5,0.5
6002,2,2,1,1.0,0.5,0.5
6003,3,1,1,0.3333,0.3333,0.3333
6004,2,2,2,1.0,1.0,1.0
6005,2,2,2,1.0,1.0,1.0
6006,2,2,2,1.0,1.0,1.0
6007,3,2,2,0.6667,0.6667,0.6667
6008,2,2,2,1.0,1.0,1.0
6009,3,1,1,0.3333,0.3333,0.3333
6010,2,2,0,1.0,0.0,0.0
6011,3,3,1,1.0,0.3333,0.3333
6012,2,2,1,1.0,0.5,0.5
6013,2,2,2,1.0,1.0,1.0
6014,2,2,0,1.0,0.0,0.0
6015,1,1,1,1.0,1.0,1.0
6016,3,3,1,1.0,0.3333,0.3333
6017,1,1,1,1.0,1.0,1.0
6018,3,3,1,1.0,0.3333,0.3333
6019,1,0,0,0.0,0.0,0.0
6020,2,1,0,0.5,0.0,0.0
6021,3,3,3,1.0,1.0,1.0
6022,1,0,0,0.0,0.0,0.0
6023,2,1,1,0.5,0.5,0.5
6024,2,0,0,0.0,0.0,0.0
6025,2,0,0,0.0,0.0,0.0
6026,2,2,1,1.0,0.5,0.5
6027,2,1,1,0.5,0.5,0.5
6028,2,2,2,1.0,1.0,1.0
6029,2,1,0,0.5,0.0,0.0
6030,2,2,2,1.0,1.0,1.0
6031,1,1,1,1.0,1.0,1.0
6032,3,3,1,1.0,0.3333,0.3333
6033,3,2,2,0.6667,0.6667,0.6667
6034,3,2,1,0.6667,0.3333,0.3333
6035,1,0,0,0.0,0.0,0.0
6036,1,1,0,1.0,0.0,0.0
6037,1,1,1,1.0,1.0,1.0
6038,2,2,0,1.0,0.0,0.0
6039,1,1,0,1.0,0.0,0.0
6040,1,1,1,1.0,1.0,1.0
6041,2,2,2,1.0,1.0,1.0
6042,3,2,1,0.6667,0.3333,0.3333
6043,1,1,1,1.0,1.0,1.0
6044,2,2,0,1.0,0.0,0.0
6045,2,2,1,1.0,0.5,0.5
6046,1,0,0,0.0,0.0,0.0
6047,2,2,2,1.0,1.0,1.0
6048,2,2,2,1.0,1.0,1.0
6049,2,0,0,0.0,0.0,0.0
6050,2,2,1,1.0,0.5,0.5
6051,1,1,0,1.0,0.0,0.0
6052,1,1,1,1.0,1.0,1.0
6053,2,1,0,0.5,0.0,0.0
6054,3,3,3,1.0,1.0,1.0
6055,2,2,1,1.0,0.5,0.5
6056,1,1,0,1.0,0.0,0.0
6057,3,3,3,1.0,1.0,1.0
6058,3,1,0,0.3333,0.0,0.0
6059,2,1,1,0.5,0.5,0.5
6060,3,3,2,1.0,0.6667,0.6667
6061,2,2,1,1.0,0.5,0.5
6062,2,2,2,1.0,1.0,1.0
6063,2,1,1,0.5,0.5,0.5
6064,3,2,0,0.6667,0.0,0.0
6065,2,2,2,1.0,1.0,1.0
6066,2,2,2,1.0,1.0,1.0
6067,3,2,0,0.6667,0.0,0.0
6068,3,2,2,0.6667,0.6667,0.6667
6069,1,0,0,0.0,0.0,0.0
6070,2,2,2,1.0,1.0,1.0
6071,1,0,0,0.0,0.0,0.0
6072,2,1,1,0.5,0.5,0.5
6073,2,2,1,1.0,0.5,0.5
6074,2,1,1,0.5,0.5,0.5
6075,2,2,1,1.0,0.5,0.5
6076,1,1,1,1.0,1.0,1.0
6077,2,2,2,1.0,1.0,1.0
6078,1,0,0,0.0,0.0,0.0
6079,2,2,0,1.0,0.0,0.0
6080,1,1,1,1.0,1.0,1.0
6081,2,1,1,0.5,0.5,0.5
6082,3,2,2,0.6667,0.6667,0.6667
6083,1,1,1,1.0,1.0,1.0
6084,2,1,0,0.5,0.0,0.0
6085,3,3,3,1.0,1.0,1.0
6086,3,3,1,1.0,0.3333,0.3333
6087,3,1,1,0.3333,0.3333,0.3333
6088,3,2,2,0.6667,0.6667,0.6667
6089,1,1,1,1.0,1.0,1.0
6090,2,2,1,1.0,0.5,0.5
6091,1,1,1,1.0,1.0,1.0
6092,3,3,1,1.0,0.3333,0.3333
6093,3,3,2,1.0,0.6667,0.6667
6094,2,1,1,0.5,0.5,0.5
6095,3,2,2,0.6667,0.6667,0.6667
6096,2,2,0,1.0,0.0,0.0
6097,2,0,0,0.0,0.0,0.0
6098,2,2,1,1.0,0.5,0.5
6099,2,2,2,1.0,1.0,1.0
6100,3,2,1,0.6667,0.3333,0.3333
6101,2,1,0,0.5,0.0,0.0
6102,3,0,0,0.0,0.0,0.0
6103,3,2,1,0.6667,0.3333,0.3333
6104,3,3,3,1.0,1.0,1.0
6105,3,1,0,0.3333,0.0,0.0
6106,3,3,1,1.0,0.3333,0.3333
6107,2,1,1,0.5,0.5,0.5
6108,1,1,0,1.0,0.0,0.0
6109,2,1,1,0.5,0.5,0.5
6110,3,1,0,0.3333,0.0,0.0
6111,1,0,0,0.0,0.0,0.0
6112,3,2,2,0.6667,0.6667,0.6667
6113,1,1,0,1.0,0.0,0.0
6114,3,2,0,0.6667,0.0,0.0
6115,2,2,2,1.0,1.0,1.0
6116,1,1,1,1.0,1.0,1.0
6117,2,2,2,1.0,1.0,1.0
6118,1,1,1,1.0,1.0,1.0
6119,1,1,1,1.0,1.0,1.0
6120,1,1,0,1.0,0.0,0.0
6121,1,1,1,1.0,1.0,1.0
6122,1,1,0,1.0,0.0,0.0
6123,2,2,1,1.0,0.5,0.5
6124,3,3,3,1.0,1.0,1.0
6125,2,1,0,0.5,0.0,0.0
6126,3,3,3,1.0,1.0,1.0
6127,2,2,2,1.0,1.0,1.0
6128,2,2,2,1.0,1.0,1.0
6129,3,3,2,1.0,0.6667,0.6667
6130,3,2,0,0.6667,0.0,0.0
6131,3,2,1,0.6667,0.3333,0.3333
6132,2,2,1,1.0,0.5,0.5
6133,3,2,2,0.6667,0.6667,0.6667
6134,2,2,0,1.0,0.0,0.0
6135,3,2,1,0.6667,0.3333,0.3333
6136,3,2,1,0.6667,0.3333,0.3333
6137,3,2,2,0.6667,0.6667,0.6667
6138,3,2,2,0.6667,0.6667,0.6667
6139,2,2,2,1.0,1.0,1.0
6140,2,2,1,1.0,0.5,0.5
6141,2,2,1,1.0,0.5,0.5
6142,1,1,1,1.0,1.0,1.0
6143,3,3,2,1.0,0.6667,0.6667
6144,1,0,0,0.0,0.0,0.0
6145,1,1,1,1.0,1.0,1.0
6146,2,2,2,1.0,1.0,1.0
6147,2,2,2,1.0,1.0,1.0
6148,3,2,0,0.6667,0.0,0.0
6149,1,1,0,1.0,0.0,0.0
6150,3,3,1,1.0,0.3333,0.3333
6151,2,2,2,1.0,1.0,1.0
6152,1,1,1,1.0,1.0,1.0
6153,1,1,0,1.0,0.0,0.0
6154,3,3,2,1.0,0.6667,0.6667
6155,1,0,0,0.0,0.0,0.0
6156,3,3,3,1.0,1.0,1.0
6157,2,2,1,1.0,0.5,0.5
6158,2,2,2,1.0,1.0,1.0
6159,2,2,1,1.0,0.5,0.5
6160,2,2,1,1.0,0.5,0.5
6161,1,1,0,1.0,0.0,0.0
6162,2,2,2,1.0,1.0,1.0
6163,2,2,2,1.0,1.0,1.0
6164,1,1,1,1.0,1.0,1.0
6165,2,2,2,1.0,1.0,1.0
6166,1,1,1,1.0,1.0,1.0
6167,1,1,1,1.0,1.0,1.0
6168,1,1,1,1.0,1.0,1.0
6169,2,2,1,1.0,0.5,0.5
6170,3,3,2,1.0,0.6667,0.6667
6171,3,3,3,1.0,1.0,1.0
6172,2,2,1,1.0,0.5,0.5
6173,2,2,1,1.0,0.5,0.5
6174,3,1,1,0.3333,0.3333,0.3333
6175,2,1,1,0.5,0.5,0.5
6176,3,3,3,1.0,1.0,1.0
6177,1,1,1,1.0,1.0,1.0
6178,1,1,1,1.0,1.0,1.0
6179,1,1,0,1.0,0.0,0.0
6180,1,1,1,1.0,1.0,1.0
6181,3,2,1,0.6667,0.3333,0.3333
6182,2,2,2,1.0,1.0,1.0
6183,3,1,0,0.3333,0.0,0.0
6184,3,1,1,0.3333,0.3333,0.3333
6185,1,1,1,1.0,1.0,1.0
6186,3,2,1,0.6667,0.3333,0.3333
6187,1,1,1,1.0,1.0,1.0
6188,3,2,1,0.6667,0.3333,0.3333
6189,1,1,1,1.0,1.0,1.0
6190,3,3,3,1.0,1.0,1.0
6191,3,3,1,1.0,0.3333,0.3333
6192,1,1,0,1.0,0.0,0.0
6193,1,1,1,1.0,1.0,1.0
6194,1,1,1,1.0,1.0,1.0
6195,2,2,2,1.0,1.0,1.0
6196,1,1,1,1.0,1.0,1.0
6197,2,2,1,1.0,0.5,0.5
6198,2,2,1,1.0,0.5,0.5
6199,2,2,1,1.0,0.5,0.5
6200,3,2,0,0.6667,0.0,0.0
6201,2,1,0,0.5,0.0,0.0
6202,2,2,2,1.0,1.0,1.0
6203,3,3,1,1.0,0.3333,0.3333
6204,2,1,1,0.5,0.5,0.5
6205,2,2,1,1.0,0.5,0.5
6206,2,2,2,1.0,1.0,1.0
6207,3,2,2,0.6667,0.6667,0.6667
6208,1,0,0,0.0,0.0,0.0
6209,2,2,2,1.0,1.0,1.0
6210,3,3,1,1.0,0.3333,0.3333
6211,1,1,1,1.0,1.0,1.0
6212,1,1,1,1.0,1.0,1.0
6213,1,1,1,1.0,1.0,1.0
6214,1,1,1,1.0,1.0,1.0
6215,1,1,1,1.0,1.0,1.0
6216,2,2,1,1.0,0.5,0.5
6217,1,1,0,1.0,0.0,0.0
6218,2,1,1,0.5,0.5,0.5
6219,2,0,0,0.0,0.0,0.0
6220,3,3,2,1.0,0.6667,0.6667
6221,1,1,1,1.0,1.0,1.0
6222,2,1,1,0.5,0.5,0.5
6223,3,3,3,1.0,1.0,1.0
6224,2,2,0,1.0,0.0,0.0
6225,3,3,3,1.0,1.0,1.0
6226,1,1,1,1.0,1.0,1.0
6227,3,3,3,1.0,1.0,1.0
6228,1,1,1,1.0,1.0,1.0
6229,1,1,0,1.0,0.0,0.0
6230,3,3,1,1.0,0.3333,0.3333
6231,2,2,2,1.0,1.0,1.0
6232,2,1,1,0.5,0.5,0.5
6233,3,3,0,1.0,0.0,0.0
6234,2,2,2,1.0,1.0,1.0
6235,2,2,2,1.0,1.0,1.0
6236,3,3,0,1.0,0.0,0.0
6237,3,2,2,0.6667,0.6667,0.6667
6238,2,2,2,1.0,1.0,1.0
6239,1,1,1,1.0,1.0,1.0
6240,3,3,3,1.0,1.0,1.0
6241,1,0,0,0.0,0.0,0.0
6242,3,3,0,1.0,0.0,0.0
6243,1,1,1,1.0,1.0,1.0
6244,1,1,0,1.0,0.0,0.0
6245,1,1,0,1.0,0.0,0.0
6246,2,2,2,1.0,1.0,1.0
6247,2,2,2,1.0,1.0,1.0
6248,3,3,0,1.0,0.0,0.0
6249,3,2,2,0.6667,0.6667,0.6667
6250,1,1,1,1.0,1.0,1.0
6251,3,3,2,1.0,0.6667,0.6667
6252,2,2,2,1.0,1.0,1.0
6253,1,1,1,1.0,1.0,1.0
6254,2,2,1,1.0,0.5,0.5
6255,2,2,1,1.0,0.5,0.5
6256,3,3,2,1.0,0.6667,0.6667
6257,2,2,2,1.0,1.0,1.0
